product_id,category,sub_category,product_name,product_cost_to_consumer
OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,2.36208
OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",5.187
OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,3.69516
OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),3.30174
OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,3.55572
OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,3.16728
OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,6.6924
FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",3.43824
OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",4.0922
OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,3.4918
OFF-FA-10003112,Office Supplies,Fasteners,Staples,5.2074
OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,8.33184
OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.9391
OFF-AR-10000896,Office Supplies,Art,Newell 329,2.91264
OFF-FA-10001229,Office Supplies,Fasteners,Staples,2.75886
OFF-FA-10003485,Office Supplies,Fasteners,Staples,1.98072
OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,6.357
OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% RÃ©sumÃ© Paper, 24lb.",5.5627
OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.37373
FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",10.8834
OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.66455
OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,2.49865
OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",4.05132
OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",5.45496
OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",4.67568
OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",4.43663
FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",6.7782
OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,6.47332
OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,17.49384
OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",2.226
OFF-FA-10001843,Office Supplies,Fasteners,Staples,1.83274
OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",4.03273
FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",7.33572
OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.89294
OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,2.19186
OFF-LA-10000248,Office Supplies,Labels,Avery 52,2.73798
OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,6.17864
OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.32696
OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,4.26173
OFF-LA-10004093,Office Supplies,Labels,Avery 486,5.03659
OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,2.12795
OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,4.92128
OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,5.83781
FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",4.32768
OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.42008
OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,2.148
TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,8.6994
OFF-FA-10002815,Office Supplies,Fasteners,Staples,2.82384
OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,2.57686
OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,2.05216
OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",4.20394
OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.55228
FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,4.35552
OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,19.81408
TEC-AC-10004877,Technology,Accessories,ImationÂ 30456 USBÂ Flash DriveÂ 8GB,8.8872
OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,5.0138
OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",5.99184
OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,8.806
TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,5.37768
OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",2.3562
OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,6.2846
FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,7.43256
OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",4.33512
OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,3.82096
OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,4.51568
OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",5.421
OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,5.5044
OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.78876
OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",1.63982
OFF-AR-10003811,Office Supplies,Art,Newell 327,2.09729
OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,2.48724
OFF-AR-10001177,Office Supplies,Art,Newell 349,2.79456
OFF-AR-10003651,Office Supplies,Art,Newell 350,2.56168
OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,3.88476
OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,4.38048
OFF-PA-10000029,Office Supplies,Paper,Xerox 224,4.04352
OFF-PA-10000048,Office Supplies,Paper,Xerox 20,3.70656
OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,4.38048
OFF-PA-10001569,Office Supplies,Paper,Xerox 232,4.38048
OFF-PA-10001870,Office Supplies,Paper,Xerox 202,4.71744
OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,4.29624
OFF-PA-10001972,Office Supplies,Paper,Xerox 214,3.70656
OFF-PA-10002105,Office Supplies,Paper,Xerox 223,3.70656
OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,3.63528
OFF-PA-10002262,Office Supplies,Paper,Xerox 192,4.38048
OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),4.04352
OFF-PA-10002787,Office Supplies,Paper,Xerox 227,3.70656
OFF-PA-10004255,Office Supplies,Paper,Xerox 219,4.71744
OFF-PA-10004355,Office Supplies,Paper,Xerox 231,4.71744
OFF-PA-10004609,Office Supplies,Paper,Xerox 221,4.04352
OFF-PA-10004888,Office Supplies,Paper,Xerox 217,3.70656
OFF-PA-10004983,Office Supplies,Paper,Xerox 23,4.71744
FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,14.7056
OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.81203
OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,5.49822
OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,4.13424
FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,4.90336
OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,3.46658
OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,2.53128
OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,2.786
OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,4.40748
OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,18.41114
OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,12.588
FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",5.09936
OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,4.04118
OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,2.62288
FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,2.08208
OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,1.92192
OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",2.52603
OFF-FA-10003495,Office Supplies,Fasteners,Staples,3.344
OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,2.145
OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,4.39824
OFF-AR-10001427,Office Supplies,Art,Newell 330,6.19528
OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,3.65976
OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),3.6179
OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,3.9468
OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",6.94876
OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2.57472
OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",7.254
TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,6.1404
TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,1.87902
OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,2.54241
OFF-AR-10001246,Office Supplies,Art,Newell 317,2.92236
OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,2.1021
OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",4.6746
OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",4.19832
OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.43321
OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",4.6428
OFF-FA-10000735,Office Supplies,Fasteners,Staples,2.2484
OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.21157
OFF-BI-10002412,Office Supplies,Binders,Wilson Jones â€œSnapâ€ Scratch Pad Binder Tool for Ring Binders,3.828
OFF-LA-10003663,Office Supplies,Labels,Avery 498,2.14438
OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,1.83804
OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,3.53736
OFF-AR-10002578,Office Supplies,Art,Newell 335,2.86272
OFF-LA-10003388,Office Supplies,Labels,Avery 5,1.61568
OFF-LA-10004008,Office Supplies,Labels,Avery 507,1.86624
OFF-LA-10004409,Office Supplies,Labels,Avery 492,1.71072
OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,13.258
OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",2.2578
OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,2.59308
OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,13.86798
OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,2.26152
OFF-AR-10000122,Office Supplies,Art,Newell 314,5.022
OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,4.42494
OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",2.34546
OFF-AR-10000246,Office Supplies,Art,Newell 318,2.88008
OFF-AR-10003856,Office Supplies,Art,Newell 344,2.26292
TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,4.96925
OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,3.62615
TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,4.95
FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,4.36506
OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,13.3084
FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,1.62344
OFF-PA-10001804,Office Supplies,Paper,Xerox 195,4.16832
OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,3.82096
OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,2.30688
OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.772
OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,1.89924
FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,1.18272
OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,1.56816
OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),3.1944
OFF-AR-10000127,Office Supplies,Art,Newell 321,3.26032
OFF-AR-10001473,Office Supplies,Art,Newell 313,2.63384
OFF-AR-10003481,Office Supplies,Art,Newell 348,2.56168
OFF-AR-10003958,Office Supplies,Art,Newell 337,3.02744
OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,4.23792
OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,3.70656
OFF-PA-10000809,Office Supplies,Paper,Xerox 206,4.04352
OFF-PA-10001166,Office Supplies,Paper,Xerox 2,4.04352
OFF-PA-10003953,Office Supplies,Paper,Xerox 218,4.04352
OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",3.7719
OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,1.77408
OFF-LA-10000973,Office Supplies,Labels,Avery 502,2.1294
OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",3.7422
OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,2.93328
OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,11.95236
OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,3.64
OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,6.58944
OFF-LA-10001771,Office Supplies,Labels,Avery 513,2.95812
OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,3.16728
OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,2.79378
OFF-PA-10004948,Office Supplies,Paper,Xerox 190,3.16728
FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",3.0492
FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,2.30384
OFF-LA-10002195,Office Supplies,Labels,Avery 481,1.92192
OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",2.763
OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,2.75451
OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.17361
OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",3.56694
OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4â€ x 11â€",3.52132
OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,3.87504
OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.41055
OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,2.61048
OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,3.87996
OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,3.46302
OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,5.148
OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",3.37722
OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",1.8408
FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.61776
OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,6.123
OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",3.40472
OFF-AR-10004078,Office Supplies,Art,Newell 312,4.9056
OFF-AR-10001573,Office Supplies,Art,American Pencil,1.81973
OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,3.24258
OFF-PA-10004971,Office Supplies,Paper,Xerox 196,3.53736
OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.039
OFF-LA-10001175,Office Supplies,Labels,Avery 514,2.05632
OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,1.61568
OFF-LA-10003190,Office Supplies,Labels,Avery 474,1.90944
OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,7.59
OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",1.40448
OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",3.4958
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",10.53702
OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,3.069
OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.95504
OFF-AR-10001216,Office Supplies,Art,Newell 339,2.26292
OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,1.54344
OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",1.38648
OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",3.01818
OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,3.0602
OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,2.8248
OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,15.26532
FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,1.82094
OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",2.76474
OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",1.8144
FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",2.94272
OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.7323
FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,1.32704
OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,2.4674
OFF-AR-10004269,Office Supplies,Art,Newell 31,3.56832
OFF-LA-10004484,Office Supplies,Labels,Avery 476,2.89926
FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,2.74992
OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",2.08152
OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,1.43514
FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.67026
OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.36648
OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.49596
OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",2.772
OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,1.62162
OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3.12276
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.43278
OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",1.6653
OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.74218
OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,2.70402
OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,3.59856
OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,10.86228
OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,1.17312
OFF-FA-10003021,Office Supplies,Fasteners,Staples,1.4664
OFF-LA-10002787,Office Supplies,Labels,Avery 480,2.34
OFF-LA-10003714,Office Supplies,Labels,Avery 510,2.535
OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.92032
OFF-LA-10001404,Office Supplies,Labels,Avery 517,2.73798
OFF-LA-10003720,Office Supplies,Labels,Avery 487,2.15127
OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,1.21992
OFF-AR-10000823,Office Supplies,Art,Newell 307,1.57248
OFF-AR-10002833,Office Supplies,Art,Newell 322,1.59432
OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",1.2012
OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.21035
OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.09582
OFF-AR-10001545,Office Supplies,Art,Newell 326,1.49952
OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,1.89878
FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",1.41984
OFF-BI-10002393,Office Supplies,Binders,Binder Posts,4.02948
OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,7.76048
OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",2.0167
OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,3.87348
OFF-AR-10000634,Office Supplies,Art,Newell 320,4.37416
OFF-PA-10000130,Office Supplies,Paper,Xerox 199,2.8248
OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,2.8248
OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",2.84504
OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,2.98116
OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,2.55528
OFF-AR-10001972,Office Supplies,Art,Newell 323,1.49184
OFF-AR-10004272,Office Supplies,Art,Newell 308,1.764
OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.27296
OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,2.0384
OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,4.18068
FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,2.91456
OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.12228
OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",2.62668
OFF-LA-10004178,Office Supplies,Labels,Avery 491,2.67624
OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",2.61744
OFF-AR-10002375,Office Supplies,Art,Newell 351,3.02744
OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.17196
OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,1.1856
OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",2.71656
TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,1.60752
OFF-LA-10000452,Office Supplies,Labels,Avery 488,2.1294
OFF-LA-10001317,Office Supplies,Labels,Avery 520,2.1294
OFF-LA-10001641,Office Supplies,Labels,Avery 518,1.9656
OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,2.1294
OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,5.488
OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.58124
OFF-LA-10000134,Office Supplies,Labels,Avery 511,2.08208
OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",2.62509
OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.57556
OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,2.20704
OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.48634
OFF-LA-10000081,Office Supplies,Labels,Avery 496,2.535
OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.057
TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,3.97485
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.8379
OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,0.92352
OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,3.58176
OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.54241
OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.75451
OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.04896
OFF-AR-10000940,Office Supplies,Art,Newell 343,3.00468
OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,3.3215
FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1.85076
